site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,orientation_of_transect,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,distance_from_shore (m),distance_from_nearest_river (km),distance_to_nearest_popn (km),errors,what_errors,year,date,depth (m),time_of_day_work_began,time_of_day_work_ended,method_used_to_determine_location (archived field),river_mouth_width,weather,air_temp (C),water_temp_at_surface (C),water_temp_at_3_m (C),water_temp_at_10_m (C),approx_popn_size_x_1000,horizontal_visibility_in_water (m),best_reef_area,why_was_this_site_selected,sheltered_or_exposed,any_major_storms_in_last_years,when_storms,overall_anthro_impact,what_kind_of_impacts (archived field),siltation,dynamite_fishing,poison_fishing,aquarium_fish_collection,harvest_of_inverts_for_food,harvest_of_inverts_for_curio,tourist_diving_snorkeling,sewage_pollution,industrial_pollution,commercial_fishing,live_food_fishing,artisinal_recreational,other_forms_of_fishing (archived field),other_fishing (archived field),yachts,level_of_other_impacts (archived field),other_impacts,is_site_protected,is_protection_enforced,level_of_poaching,spearfishing,banned_commercial_fishing,recreational_fishing,invertebrate_shell_collection,anchoring,diving,other_specify,nature_of_protection (archived field),site_comments,substrate_comments,fish_comments,inverts_comments,comments_from_organism_sheet (archived field),grouper_size (archived field),percent_bleaching (archived field),percent_colonies_bleached (archived field),percent_of_each_colony (archived field),suspected_disease (archived field),rare_animals_details,submitted_by (archived field)
30a26652-4cf9-4280-9b1d-7417ae2f8e16,cc13e1f0-f80d-4ab3-861b-98997090ce3e,151.55.5.4E.23.27.3.9S,Heron Reef - Half Way (Doug's Place) (Fringing reef seaward) Site 1,"","-23.451083, 151.918167",151,55,5.4,E,23,27,3.9,S,Australia,"","",Indo-Pacific,"","","","","",2021,11-November-21,5.0, 9:45 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","1 trochus; Coral disease population = 2%/1%/0/0, Coral disease colony = 2%/1%/0/0","","","","","","","",""
9dd8ffd2-cf24-4715-81da-18d1d35392be,cc17e7b6-1e5e-4329-b2a5-7af448c4dfb5,153.24.35.8E.27.28.19.3S,Myora Reef - Myora Reef (Fringing reef leeward) Site 1,"","-27.472028, 153.409944",153,24,35.8,E,27,28,19.3,S,Australia,"","",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,28-April-16,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",2 Wobbegong and 1 reef shark,"","","","","","","","",""
603046e8-a1d4-4bd9-af4f-ff4b1388bba0,cc3a257d-24e4-4e8b-9520-7ebd3c74e5fe,145.51.50.4E.16.14.30.0S,Opal Reef - Bashful Bommie (Back reef slope) Site 1,EW,"-16.241667, 145.864",145,51,50.4,E,16,14,30.0,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,55560.0,46.3,64.8,false,"",2011,26-March-11,8.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
2a904f72-116e-4550-b4b7-6d37d5bc1050,cc7e878b-bc57-4850-beb9-5a4d09861742,153.14.6.1E.27.25.5.6S,Green Island - Green Island North (Fringing reef seaward) Site 1,"","-27.418222, 153.235028",153,14,6.1,E,27,25,5.6,S,Australia,Queensland,South East,Indo-Pacific,"","","","","",2022,30-June-22,5.0, 8:57 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
6a05f12c-89b8-4904-9841-314b57be7b98,cc82260a-15ff-4c16-aae0-9bdf768649fb,151.54.50.0E.23.26.19.6S,Heron Reef - White Wedding (Reef flat) Site 1,"","-23.438778, 151.913889",151,54,50.0,E,23,26,19.6,S,Australia,"","",Indo-Pacific,"","","","","",2021,11-November-21,2.0, 1:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",2 drupella,"","","","","","","",""
4f8c85d0-78e2-41ca-a38d-ea6de758154d,cd82662a-055b-452f-abd0-26620f103d7d,146.11.51.0E.16.53.29.0S,Moore Reef - Sunlover cruises pontoon (Back reef slope) Site 1,"","-16.891389, 146.1975",146,11,51.0,E,16,53,29.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2010,11-February-10,5.0, 2:26 pm, 3:05 pm,Gps,"",Sunny,"","","","","",12.0,No,Potential Long Term Site,Sometimes,Yes,1-28-10,Low,"",Occasionally,None,None,None,None,None,Low,None,None,None,None,None,"","",Few,"","",true,Yes,None,Yes,Yes,Yes,Yes,No,No,"","",Cyclone Olga end of Jan 2010. Heavy COT Damage 10 years ago. Site is generally protected from winds except Northerlies.East Wall is most affected by storms.,"","","","","","","","",0,0,""
23be5235-8b04-4509-9698-e7fc4d4fbcf8,cdb5b405-3718-4440-9a53-39e414e94c40,146.50.54.46E.19.10.16.82S,Magnetic Island Reefs - Nelly Bay Site 2,"","-19.171338, 146.848462",146,50,54.46,E,19,10,16.82,S,Australia,"","",Indo-Pacific,"","","","","",2019,26-May-19,4.0, 1:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,"3 drupella, 2 trochus; Coral disease population = 0/2%/2%/4%","","","","","","","",""
bdd44740-34e4-4e6b-b2bb-000dc0e39436,cdbdde07-fa7f-406d-a7eb-6ee4b607f64c,146.0.4.0E.16.30.45.0S,Hastings Reef - North Hastings B (Lagoon) Site 1,"","-16.5125, 146.001111",146,0,4.0,E,16,30,45.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no belt,2009,29-March-09,4.0, 9:45 am,11:10 am,Gps,"",Sunny,"","","","","",12.0,No,Site frequented by dive operator. Nice habitat close to mooring.,Sheltered,Yes,2-1-09,Low,"",Occasionally,None,None,None,None,None,High,Low,None,None,None,None,"","",None,"","",true,Yes,None,Yes,Yes,Yes,Yes,Yes,No,"","",Cyclone Hamish damaged lots of coral in Feb 2009. Head instructor believes other operators don't practice or encourage eco-friendly diving with their customers.,"","","","","","","","","","",""
27f3b8a3-e0d8-46e7-8871-837496416658,cdd53898-6636-4874-a865-cd3586dd1924,153.9.28.3E.26.45.6.0S,Currimundi Reef - Currimundi Reef (Other) Site 1/3,"","-26.751667, 153.157861",153,9,28.3,E,26,45,6.0,S,Australia,"","",Indo-Pacific,"","","",true,no site description,2017,28-January-17,9.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT = Ascidian and Halimeda,"","","","","","","","",""
7814ab61-7c43-407a-8cbd-c930d1a085b4,cde4eb73-8e89-4b8e-9d77-8ebd5dc86141,146.52.13.0E.19.8.54.0S,Magnetic Island Reefs - Alma Bay (Fringing reef leeward) Site 1,"","-19.148333, 146.870278",146,52,13.0,E,19,8,54.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2014,23-August-14,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
e4fb2079-04cc-47c4-aa8f-473edc9ce603,ce0b6b37-0da0-400d-ac74-e8572628ca9f,146.57.22.5E.18.57.21.8S,John Brewer Reef - John Brewer (Back reef crest) Site 1,"","-18.956056, 146.95625",146,57,22.5,E,18,57,21.8,S,Australia,Queensland,Townsville,Indo-Pacific,72000.0,72.0,72.0,true,"no site description, no fish survey",2016,12-October-16,3.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",may be more SCL forgot about that category.,"","","","","","","","",""
0b7913b9-dec0-4a95-b8e4-513f5aceece5,ce1a7507-9c7c-42cc-a8c5-a3f77078a4a8,145.49.59.0E.16.15.0.0S,Opal Reef - SNO (South North Opal) (Back reef crest) Site 1,"","-16.25, 145.833056",145,49,59.0,E,16,15,0.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2010,04-February-10,7.0,10:50 am,11:50 am,Gps,"",Sunny,"","","","","",15.0,No,Previously surveyed,Sometimes,Yes,1-28-10,Low,"","",None,None,None,None,None,High,None,None,Low,None,Low,"","",None,"","",true,Yes,None,No,Yes,No,Yes,No,No,"","",Cyclone Olga (end Jan 2010),"","","","","","","","",0,0,""
e0fe0963-fc55-4f73-8abf-f124f4ddc9e4,cecbe6c0-64bb-4200-9a66-f56be8da18f6,145.59.25.73E.16.55.30.5S,Fitzroy Island -  White Rock Site 1,"","-16.92514, 145.99048",145,59,25.73,E,16,55,30.5,S,Australia,"","",Indo-Pacific,"","","","","",2018,04-March-18,5.0,11:30 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,Coral disease colony = 0/0/1%/1%,"","","","","","","",""
abe7bd92-d3e0-4257-b496-662e8b199e02,ced7b0b6-bcfa-4c96-9a90-a8d2d32089ee,152.43.10.9E.24.6.50.4S,Lady Elliot Island- Lady Elliot Reef Lagoon (Lagoon) Site 1,"","-24.114, 152.719694",152,43,10.9,E,24,6,50.4,S,Australia,"","",Indo-Pacific,"","","",true,no site description; did not record fish,2013,02-February-13,1.5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","5 drupella, 9 anemones","","","","","","","0,5,0,2",0,""
66ac8a48-019d-4ad3-a4ca-85df36cfcff2,cf536bad-015f-4fcb-a58e-628725b03941,153.33.4.0E.27.23.26.0S,Flat Rock Island - The Nursery (Fringing reef leeward) Site 1,"","-27.390556, 153.551111",153,33,4.0,E,27,23,26.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description,2017,09-September-17,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",nia: lobophora,"","","","","","","","",""
664ed33b-dd36-47dc-bb2f-94bac7c41cff,cf8a131e-79b3-472e-9f3e-5da6a44ad45a,146.12.16.0E.16.52.21.0S,Moore Reef - Reef Magic Pontoon (Back reef slope) Site 1,"","-16.8725, 146.204444",146,12,16.0,E,16,52,21.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2010,06-March-10,3.0,11:00 am,11:43 am,Gps,"",Sunny,"","","","","",14.0,No,"",Sometimes,Yes,1-28-10,Low,"",Occasionally,None,None,None,None,None,Low,None,None,None,None,None,"","",Medium,"","",true,Yes,Low (<1/month),Yes,Yes,Yes,Yes,No,No,"","",Olga was last coral damaging storm,"","","","","","","","","1,0,1,0",0,""
21d0fe12-fee9-4cc7-bbdc-559f45750ee2,cfaa6412-f01e-4c34-a09c-a1e1158a222d,153.9.6.0E.26.38.6.0S,Inner Gneerings - The Caves (Reef flat) Site 1,"","-26.635, 153.151667",153,9,6.0,E,26,38,6.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2010,19-September-10,8.0,"","",Gps,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","1,1,2,0",0,""
5b040790-7dbb-498f-b32a-37530444916e,cff56e56-6029-40f4-ae04-91bdad4767d8,153.9.6.48E.26.38.6.72S,Mudjimba (Old Woman) Island -  NorthWest Reef Site 1,"","-26.6352, 153.1518",153,9,6.48,E,26,38,6.72,S,Australia,"","",Indo-Pacific,"","","","","",2023,05-April-23,9.0,10:43 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",20 drupella; Coral disease colony = 0/0/1%/0,"","","","","","","",""
0759e722-0ea0-4c1f-8545-7136eeb96feb,d0ed546d-f1e8-455f-8642-80dddbc9e5f8,149.9.57.0E.19.44.44.0S,Hardy Reef - Hardy Reef (Back reef wall) Site 3,"","-19.745556, 149.165833",149,9,57.0,E,19,44,44.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2009,23-May-09,5.0, 1:00 pm, 2:15 pm,Gps,"",Sunny,"","","","","",8.0,No,Previous survey site,Sheltered,No,"",Medium,"",Occasionally,None,None,None,None,None,High,None,None,Low,None,Low,"","",Many,"","",true,Yes,None,Yes,No,No,No,No,No,"","",Commercial fishing is seasonal,"","","","","","","","","1,1,0,0",0,""
20e7d01d-24fd-4487-8caf-cbce590af0ee,d1aaeb3e-b9c0-4ce6-82dc-1a9d979ec73f,147.5.59.7E.18.42.4.38S,Lodestone Reef -  South Reef Site 1,"","-18.701217, 147.099917",147,5,59.7,E,18,42,4.38,S,Australia,"","",Indo-Pacific,"","","","","",2020,05-April-20,5.0, 2:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,"7 drupella, 1 trochus","","","","","","","",""
a6948aa2-07ca-4d4c-b15e-f813ab2cbe0f,d234ee9c-780a-4de1-95d9-870ee43f21f7,145.49.20.5E.15.58.58.4S,Agincourt Reef - Agincourt 3D (Pontoon) (Back reef slope) Site 1,"","-15.982889, 145.822361",145,49,20.5,E,15,58,58.4,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,40766.0,46.3,14.8,false,"",2011,27-March-11,5.5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","disease % per segment: 1,2,1,3","","","","","","","","",""
607ff1c6-7a9e-40bb-9e1e-9b9b832bc727,d26cfcb9-4870-4db5-a1f6-7e9dd92b5453,153.13.58.9E.27.23.56.91S,St Helena - Ray of Sunshine Site 1,"","-27.399142, 153.233027",153,13,58.9,E,27,23,56.91,S,Australia,"","",Indo-Pacific,"","","","","",2018,30-June-18,3.0,11:20 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
9554f0da-e237-42f1-b409-f59b220a78dd,d27e1cc5-62a6-4871-9fad-8526e4e25e06,146.51.57.0E.19.9.15.0S,Magnetic Island Reefs - Geoffrey Bay (Fringing reef leeward) Site 1,"","-19.154167, 146.865833",146,51,57.0,E,19,9,15.0,S,Australia,Queensland,Magnetic Island,Indo-Pacific,600.0,"",0.1,true,did not record fish,2015,26-July-15,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
4d04611e-5993-4b75-8e07-ea619684ac10,d284a6fc-4edb-40d6-9b1b-2807e01d42aa,152.29.27.0E.24.53.1.0S,Barolin Rocks Reef - Barolin Rocks (Woongarra Marine Park) (Fringing reef seaward) Site 2,"","-24.883611, 152.490833",152,29,27.0,E,24,53,1.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2014,31-August-14,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",Transect 1:  1 wobbengongTransect 2:  1 sea hareTransect 3:  2 sea haresTransect 4:  1 sea hareEstimate % impact bleached colony: left for SC / right for HC,"","","","","","","","",""
62ad321c-b55a-43cb-8cf2-337f410875b0,d2866cc0-c6d2-4576-b27f-71014e04a950,153.29.2.0E.26.58.39.0S,Flinders Reef - Nursery (Back reef slope) Site 1,"","-26.9775, 153.483889",153,29,2.0,E,26,58,39.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description,2016,06-November-16,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",Corallimorphs and crustose algae,"","","","","","","",One octopus on transect three,""
33c4f71e-00a9-4fda-8ddf-8de6339efbc3,d2b3e024-8eaf-4c97-be41-3e4ec6395770,153.6.7.0E.26.30.49.0S,Hancocks Shoal - Hancocks Shoal (Reef flat) Site 2,"","-26.513611, 153.101944",153,6,7.0,E,26,30,49.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2009,23-October-09,11.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
58a430ac-e3f8-4d29-b009-41947973b221,d2b4638f-951d-42e4-ab62-25028cccbfe4,146.29.0.72E.18.34.36.84S,Palm Island Reefs - Orpheus Island (Cattle Bay) Site 1,"","-18.5769, 146.483533",146,29,0.72,E,18,34,36.84,S,Australia,"","",Indo-Pacific,"","","","","",2020,20-April-20,2.0,12:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,3 drupella,"","","","","","","",""
b28ab3e6-a900-4293-8d61-4e4ab720ebd8,d2c75173-eea1-4b90-8257-de232c8a1c6c,146.30.25.3E.18.40.8.2S,Palm Island Reefs - Fantome Island (Juno Bay) (Fringing reef leeward) Site 1,"","-18.668944, 146.507028",146,30,25.3,E,18,40,8.2,S,Australia,Queensland,Palm Islands,Indo-Pacific,500.0,38.0,38.0,"","",2022,13-November-22,2.0, 2:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",did not record impacts,"","","","","","","",""
f67bbc17-d069-4349-85f8-8e0982973636,d2ce91a8-d693-4d93-9d51-9b69e83a24ea,151.54.47.9E.23.26.37.7S,Heron Reef- Research Zone (Reef flat) Site 1,"","-23.443806, 151.913306",151,54,47.9,E,23,26,37.7,S,Australia,"","",Indo-Pacific,"","","","","",2022,27-November-22,2.0, 1:45 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
97fa0351-4d83-4fd8-a9d4-8d1efdbff4ea,d33ba3c3-88ee-408d-9ebf-ba0c00555516,145.33.45.6E.16.22.59.4S,Low Isles Reef - Low Isles (Fringing reef leeward) Site 1,SE-NW,"-16.383167, 145.562667",145,33,45.6,E,16,22,59.4,S,Australia,Queensland,"",Indo-Pacific,7900.0,8.0,8.0,"","",2021,23-May-21,2.0,12:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",3 drupella,"","","","","","","",""
f6827513-0240-4417-bcdf-04b6dbdca9fa,d41a9c30-b913-4280-9741-3c0d8976fd76,153.21.7.0E.27.34.8.0S,Macleay Island - Macleay Island (Fringing reef leeward) Site 1,"","-27.568889, 153.351944",153,21,7.0,E,27,34,8.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description,2017,17-November-17,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
5349cf11-de7e-473e-bbec-7ccc9bfecfbd,d46b321d-10de-42ae-beca-b194716cabcb,153.34.35.8E.28.11.39.76S,Cook Island - Cook Island Site 1,"","-28.194378, 153.57661",153,34,35.8,E,28,11,39.76,S,Australia,"","",Indo-Pacific,"","","","","",2022,05-October-22,9.0, 8:50 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
607ff1c6-7a9e-40bb-9e1e-9b9b832bc727,d489398f-83e1-4c48-820f-4325ff76e0a8,153.13.58.9E.27.23.56.91S,St Helena - Ray of Sunshine Site 1,"","-27.399142, 153.233027",153,13,58.9,E,27,23,56.91,S,Australia,"","",Indo-Pacific,"","","","","",2018,08-January-18,3.0,12:50 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,2 drupella,"","","","","","","",""
1837bef6-3ee7-418a-b8a9-513d81e47d4c,d4966eec-a945-429f-9c99-36e44c17603c,153.6.54.0E.26.21.45.0S,Jew Shoal- The Pinnacles (The Pin) (Reef flat) Site 1,"","-26.3625, 153.115",153,6,54.0,E,26,21,45.0,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2011,16-October-11,10.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
a6948aa2-07ca-4d4c-b15e-f813ab2cbe0f,d51151bd-6d06-4f37-ac14-649adb0a0e25,145.49.20.5E.15.58.58.4S,Agincourt Reef - Agincourt 3D (Pontoon) (Back reef slope) Site 1,"","-15.982889, 145.822361",145,49,20.5,E,15,58,58.4,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,40766.0,46.3,14.8,true,no site description,2013,25-August-13,5.5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","4,6,4,2",0,""
436ad694-ea01-4a37-80a0-a68023d82c5c,d534669a-9526-4416-a4b3-7a0101bd6827,151.54.33.8E.23.26.35.2S,Heron Reef- Jetty Flat (Reef flat) Site 1,"","-23.443111, 151.909389",151,54,33.8,E,23,26,35.2,S,Australia,"","",Indo-Pacific,"","","","","",2020,17-November-20,2.0,11:30 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","Coral disease population = 0/0/1%/1%, Coral disease colony = 0/0/3%/1%","","","","","","","",""
dbef0b25-ff21-47f4-9e9a-9d292719271b,d5900c8f-a414-49b4-8354-397b3a44fdcd,153.26.14.4E.27.24.2.5S,Amity Point - Amity Point (Back reef slope ) Site 1,"","-27.400694, 153.437333",153,26,14.4,E,27,24,2.5,S,Australia,"","",Indo-Pacific,"","","","","",2021,06-March-21,5.0, 1:30 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
97773deb-d149-4918-8e6a-c24dcf5c030a,d667bf65-f80c-4b39-84ec-0aa9fc6d7396,147.31.16.8E.18.47.45.7S,Keeper Reef - North Crest (Reef flat) Site 1,"","-18.796028, 147.521333",147,31,16.8,E,18,47,45.7,S,Australia,Queensland,Wet Tropics,Indo-Pacific,"","","",true,"no site description, no fish survey",2017,09-July-17,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
4260581a-6c61-45a1-920b-d3d15d0d2e9f,d683c150-53c9-4572-834e-73d90bb5b397,153.14.19.6E.27.20.41.4S,Mud Island - Rubble Patch (Fringing reef leeward) Site 1,"","-27.344833, 153.238778",153,14,19.6,E,27,20,41.4,S,Australia,Queensland,South East,Indo-Pacific,"","","","","",2021,08-July-21,4.0, 7:50 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",7 drupella,"","","","","","","",""
b1c07002-1e25-4ca2-ae15-161b5bdc1397,d6ad0729-c3bf-40a3-a2a6-e93ccddeb1d2,146.29.18.87E.18.32.39.6S,Palm Island Reefs - Pelorus Island Site 2,"","-18.544333, 146.488575",146,29,18.87,E,18,32,39.6,S,Australia,"","",Indo-Pacific,"","","","","",2021,19-March-21,5.0,12:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","21 drupella; Coral disease population = 0/0/0/1%, Coral disease colony = 0/0/0/2%","","","","","","","",""
83cea4f7-ad53-4956-8907-aa32a4ab81a6,d6b55078-7c48-49b9-961a-a15acaef083d,153.25.15.0E.27.56.23.0S,Gold Coast Seaway Reefs - South-West Wall (Fringing reef leeward) Site 1,"","-27.939722, 153.420833",153,25,15.0,E,27,56,23.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2015,19-December-15,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
22bf0766-4e51-4314-bc1b-740a73c1e69a,d6e5c9c2-86e4-48c0-b3ba-4c46f216b49b,153.25.32.2E.27.56.12.8S,Gold Coast Seaway Reefs - The Pipe (Back reef slope) Site 1,"","-27.936889, 153.425611",153,25,32.2,E,27,56,12.8,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2015,20-December-15,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
6abccb7e-9097-4744-a950-a8b76915d21a,d7948508-aece-411b-846e-0bc5817e5c4c,153.29.17.4E.26.58.47.6S,Flinders Reef - Aladdin's Cave (Other) Site 1,"","-26.979889, 153.488167",153,29,17.4,E,26,58,47.6,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2015,13-December-15,10.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT = Ascidian.,"","","","","","","","",""
6312b675-97ab-45a6-bed8-186baf180771,d7a03174-ab72-4752-8791-de6b1a0a61a7,146.52.13.0E.19.8.54.0S,Magnetic Island Reefs - Alma Bay (Fringing reef leeward) Site 2,"","-19.148333, 146.870278",146,52,13.0,E,19,8,54.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2022,30-December-22,5.0, 1:30 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","1 drupella, 1 trochus; Coral disease population = 1%/0/0/0, Coral disease colony = 1%/0/0/0","","","","","","","",""
c89c1ba7-a626-4915-9126-ef3f5c24a3f2,d7f64ed8-2834-43f4-ad7c-05746b1d6be2,147.4.6.78E.18.36.46.8S,John Brewer Reef - Cathedrals Site 2,"","-18.613, 147.06855",147,4,6.78,E,18,36,46.8,S,Australia,"","",Indo-Pacific,"","","","","",2020,18-October-20,6.0, 1:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",5 drupella; Coral disease population = 2%/0/0/0,"","","","","","","",""
0b7913b9-dec0-4a95-b8e4-513f5aceece5,d80759db-4a3a-4bce-b97b-fa2de0c66a49,145.49.59.0E.16.15.0.0S,Opal Reef - SNO (South North Opal) (Back reef crest) Site 1,"","-16.25, 145.833056",145,49,59.0,E,16,15,0.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2009,15-March-09,7.0,10:30 am,11:45 am,Gps,"",Cloudy,"","","","","",10.0,No,Long Term RCA site,Sometimes,Yes,1-1-05,Low,"",Never,None,None,None,None,None,Medium,None,None,None,None,None,"","",Few,"","",true,Yes,None,Yes,Yes,No,Yes,No,No,"","","","","","","","","","","",0,0,""
b9760575-56a5-4949-995c-90fd499f442c,d87dedf7-4cc7-4c5f-a70a-411d3b4061a6,145.58.57.0E.16.27.29.0S,Saxon Reef - Saxon Reef (Back reef slope) Site 2,"","-16.458056, 145.9825",145,58,57.0,E,16,27,29.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2010,28-March-10,5.0,10:26 am,11:06 am,Gps,"",Rainy,"","","","","",6.0,No,previous survey site,Sometimes,Yes,1-28-10,Low,"",Occasionally,None,None,None,None,None,Low,Low,None,None,None,None,"","",Medium,"","",true,Yes,Low (<1/month),Yes,Yes,Yes,Yes,No,No,"","","","","","","","","","","","1,1,0,1",1,""
24c4ee04-86a4-4fb1-b452-74b08a449a95,d89a462d-e3ae-4b08-a560-4603a381007f,148.55.28.2E.20.4.16.14S,Hook Island - Butterfly Bay Site 1,"","-20.07115, 148.9245",148,55,28.2,E,20,4,16.14,S,Australia,"","",Indo-Pacific,"","","","","",2019,21-July-19,4.0,10:30 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,"","","","","","","","",""
